,datetimeepoch,date,datetime,hr,season,temp,feelslike,humidity,dew,precip,windspeed,visibilty,cloudcover,conditions,mnth,cnt
223,1294686000,20110110,2011011014,14,1,33.7,26.3,41.07,12.5,0.0,9.0,9.9,94.3,Overcast,1,47
224,1294689600,20110110,2011011015,15,1,33.7,26.3,40.93,12.5,0.0,9.1,9.9,94.7,Overcast,1,45
225,1294693200,20110110,2011011016,16,1,33.7,28.3,41.04,12.5,0.0,5.9,9.9,84.9,Partially cloudy,1,74
226,1294696800,20110110,2011011017,17,1,33.6,29.0,41.37,12.5,0.0,4.9,9.9,86.1,Partially cloudy,1,178
227,1294700400,20110110,2011011018,18,1,33.1,25.8,42.37,12.7,0.0,8.6,9.9,86.5,Partially cloudy,1,155
228,1294704000,20110111,2011011119,19,1,30.2,23.5,47.32,12.6,0.0,6.8,9.9,79.3,Partially cloudy,1,51
229,1294707600,20110111,2011011120,20,1,29.7,23.1,51.76,14.1,0.0,6.5,9.9,44.6,Partially cloudy,1,32
230,1294711200,20110111,2011011121,21,1,28.3,20.6,58.01,15.4,0.0,7.5,9.9,44.6,Partially cloudy,1,20
231,1294714800,20110111,2011011122,22,1,27.5,20.7,59.92,15.4,0.0,6.2,9.9,24.4,Partially cloudy,1,29
232,1294718400,20110111,2011011123,23,1,27.3,20.5,60.34,15.4,0.0,6.2,9.9,46.4,Partially cloudy,1,19
233,1294722000,20110111,201101110,0,1,27.8,23.0,59.42,15.5,0.0,4.2,9.9,86.5,Partially cloudy,1,12
234,1294725600,20110111,201101111,1,1,27.5,20.7,60.27,15.5,0.0,6.2,9.9,89.3,Partially cloudy,1,3
235,1294729200,20110111,201101112,2,1,29.5,22.3,57.68,16.4,0.0,7.2,9.9,100.0,Overcast,1,3
236,1294740000,20110111,201101115,5,1,29.8,24.1,55.4,15.8,0.0,5.4,9.9,98.2,Overcast,1,6
237,1294743600,20110111,201101116,6,1,30.2,24.8,54.63,15.8,0.0,5.2,9.9,99.6,Overcast,1,27
238,1294747200,20110111,201101117,7,1,30.2,30.2,55.51,16.2,0.0,0.2,9.9,97.4,Overcast,1,99
239,1294750800,20110111,201101118,8,1,31.6,31.6,51.68,15.8,0.0,3.0,9.9,98.8,Overcast,1,217
240,1294754400,20110111,201101119,9,1,31.7,27.3,51.95,16.0,0.0,4.4,9.9,99.2,Overcast,1,130
241,1294758000,20110111,2011011110,10,1,33.1,27.1,51.56,17.2,0.0,6.7,9.9,100.0,Overcast,1,54
242,1294761600,20110111,2011011111,11,1,33.2,27.9,48.86,16.0,0.0,5.6,9.9,100.0,Overcast,1,35
243,1294765200,20110111,2011011112,12,1,33.6,28.3,48.31,16.1,0.0,5.7,8.4,100.0,Overcast,1,57
244,1294768800,20110111,2011011113,13,1,33.6,33.6,52.25,17.9,0.0,0.2,8.5,100.0,Overcast,1,52
245,1294772400,20110111,2011011114,14,1,31.9,28.8,65.34,21.5,0.0,3.2,5.4,100.0,Overcast,1,63
246,1294776000,20110111,2011011115,15,1,30.4,30.4,78.01,24.4,0.0,0.5,9.9,100.0,Overcast,1,47
247,1294779600,20110111,2011011116,16,1,31.7,26.0,74.8,24.6,0.0,5.9,8.2,100.0,Overcast,1,76
248,1294783200,20110111,2011011117,17,1,30.3,25.2,80.35,24.9,0.0,4.8,9.9,100.0,Overcast,1,136
249,1294786800,20110111,2011011118,18,1,30.0,25.0,92.91,28.2,0.01,4.6,1.9,100.0,"Snow, Overcast",1,95
250,1294790400,20110112,2011011219,19,1,29.9,29.9,93.4,28.2,0.01,0.0,1.9,100.0,"Snow, Overcast",1,83
251,1294794000,20110112,2011011220,20,1,29.9,23.1,93.14,28.1,0.03,6.8,1.2,56.9,"Snow, Partially cloudy",1,56
252,1294797600,20110112,2011011221,21,1,29.9,29.9,93.13,28.1,0.02,0.0,1.3,100.0,"Snow, Overcast",1,57
253,1294801200,20110112,2011011222,22,1,30.0,24.9,93.41,28.3,0.01,4.8,1.9,100.0,"Snow, Overcast",1,33
254,1294804800,20110112,2011011223,23,1,30.0,30.0,87.66,26.7,0.01,0.2,6.4,89.4,"Snow, Partially cloudy",1,20
255,1294808400,20110112,201101120,0,1,29.9,25.8,88.06,26.8,0.0,3.8,8.3,100.0,Overcast,1,7
256,1294812000,20110112,201101121,1,1,29.9,24.3,86.59,26.4,0.0,5.4,9.9,100.0,Overcast,1,6
257,1294815600,20110112,201101122,2,1,28.2,21.7,87.73,25.1,0.0,6.1,9.9,90.1,Overcast,1,1
258,1294826400,20110112,201101125,5,1,28.1,20.9,88.08,25.0,0.0,6.8,9.9,53.7,Partially cloudy,1,5
259,1294830000,20110112,201101126,6,1,26.5,20.0,91.67,24.4,0.0,5.7,9.9,45.6,Partially cloudy,1,16
260,1294833600,20110112,201101127,7,1,28.3,21.7,68.86,19.3,0.0,6.1,9.9,25.4,Partially cloudy,1,54
261,1294837200,20110112,201101128,8,1,29.6,22.6,60.2,17.4,0.0,6.9,9.9,90.1,Overcast,1,128
262,1294840800,20110112,201101129,9,1,29.9,19.7,59.52,17.5,0.0,12.9,8.8,55.4,Partially cloudy,1,81
263,1294844400,20110112,2011011210,10,1,31.8,23.8,55.98,17.9,0.0,9.5,9.9,90.1,Overcast,1,39
264,1294848000,20110112,2011011211,11,1,33.6,23.2,50.92,17.3,0.0,16.1,9.9,50.0,Partially cloudy,1,35
265,1294851600,20110112,2011011212,12,1,33.7,21.2,47.69,16.0,0.0,24.2,9.9,52.8,Partially cloudy,1,55
266,1294855200,20110112,2011011213,13,1,35.0,25.2,45.41,16.0,0.0,15.5,9.9,89.7,Partially cloudy,1,49
267,1294858800,20110112,2011011214,14,1,33.8,23.9,47.68,16.0,0.0,14.7,9.9,87.5,Partially cloudy,1,44
268,1294862400,20110112,2011011215,15,1,33.8,23.0,47.52,15.9,0.0,17.6,9.9,90.1,Overcast,1,49
269,1294866000,20110112,2011011216,16,1,34.9,25.4,44.6,15.5,0.0,14.8,9.9,89.7,Partially cloudy,1,68
270,1294869600,20110112,2011011217,17,1,33.7,23.5,46.66,15.4,0.0,15.7,9.9,89.7,Partially cloudy,1,139
271,1294873200,20110112,2011011218,18,1,33.3,21.3,48.27,15.8,0.0,21.2,9.9,89.7,Partially cloudy,1,137
272,1294876800,20110113,2011011319,19,1,31.8,20.4,47.57,14.1,0.0,17.8,9.9,89.7,Partially cloudy,1,99
273,1294880400,20110113,2011011320,20,1,30.3,19.7,50.1,13.9,0.0,14.4,9.9,82.9,Partially cloudy,1,64
274,1294884000,20110113,2011011321,21,1,30.3,19.8,53.43,15.4,0.0,13.9,9.9,49.8,Partially cloudy,1,40
275,1294887600,20110113,2011011322,22,1,29.9,17.8,55.21,15.7,0.0,18.0,9.9,83.9,Partially cloudy,1,30
276,1294891200,20110113,2011011323,23,1,28.5,16.8,61.91,17.1,0.0,15.7,9.9,83.9,Partially cloudy,1,15
277,1294894800,20110113,201101130,0,1,28.5,18.3,57.65,15.4,0.0,12.1,9.9,46.6,Partially cloudy,1,7
278,1294898400,20110113,201101131,1,1,28.5,18.5,50.96,12.6,0.0,11.7,9.9,46.6,Partially cloudy,1,2
279,1294902000,20110113,201101132,2,1,28.5,17.1,50.74,12.5,0.0,14.9,9.9,81.3,Partially cloudy,1,2
280,1294905600,20110113,201101133,3,1,28.1,16.9,51.6,12.5,0.0,14.2,9.9,24.4,Partially cloudy,1,3
281,1294909200,20110113,201101134,4,1,28.0,18.3,51.68,12.5,0.0,10.9,9.9,24.4,Partially cloudy,1,4
282,1294912800,20110113,201101135,5,1,28.0,17.1,51.71,12.5,0.0,13.5,9.9,24.4,Partially cloudy,1,3
283,1294916400,20110113,201101136,6,1,26.5,19.1,54.08,12.1,0.0,6.7,9.9,44.6,Partially cloudy,1,28
284,1294920000,20110113,201101137,7,1,26.5,19.4,54.11,12.2,0.0,6.4,9.9,44.6,Partially cloudy,1,72
285,1294923600,20110113,201101138,8,1,27.9,19.5,51.96,12.6,0.0,8.6,9.9,79.3,Partially cloudy,1,202
286,1294927200,20110113,201101139,9,1,28.5,17.6,50.9,12.6,0.0,13.6,9.9,37.4,Partially cloudy,1,139
287,1294930800,20110113,2011011310,10,1,30.3,19.3,50.38,14.0,0.0,15.3,9.9,89.1,Partially cloudy,1,38
288,1294934400,20110113,2011011311,11,1,33.2,22.1,44.9,14.1,0.0,18.1,9.9,89.1,Partially cloudy,1,37
289,1294938000,20110113,2011011312,12,1,33.7,23.0,43.94,14.1,0.0,17.2,9.9,79.3,Partially cloudy,1,52
290,1294941600,20110113,2011011313,13,1,35.0,24.4,41.81,14.1,0.0,18.1,9.9,44.6,Partially cloudy,1,83
291,1294945200,20110113,2011011314,14,1,35.4,25.5,41.05,14.0,0.0,16.3,9.9,44.6,Partially cloudy,1,42
292,1294948800,20110113,2011011315,15,1,36.9,28.5,38.7,14.1,0.0,13.1,9.9,24.4,Partially cloudy,1,60
293,1294952400,20110113,2011011316,16,1,36.9,27.9,38.67,14.0,0.0,14.9,9.9,44.6,Partially cloudy,1,78
294,1294956000,20110113,2011011317,17,1,33.7,25.1,41.02,12.5,0.0,11.7,9.9,44.6,Partially cloudy,1,162
295,1294959600,20110113,2011011318,18,1,33.2,23.5,41.95,12.5,0.0,13.8,9.9,0.0,Clear,1,144
296,1294963200,20110114,2011011419,19,1,30.4,21.4,46.85,12.5,0.0,10.6,9.9,0.0,Clear,1,92
297,1294966800,20110114,2011011420,20,1,29.8,21.1,47.1,12.1,0.0,9.8,9.9,0.0,Clear,1,68
298,1294970400,20110114,2011011421,21,1,28.5,18.0,46.93,10.8,0.0,12.8,9.9,0.0,Clear,1,52
299,1294974000,20110114,2011011422,22,1,28.0,17.0,47.83,10.7,0.0,13.7,9.9,0.0,Clear,1,36
300,1294977600,20110114,2011011423,23,1,26.5,18.1,50.75,10.7,0.0,8.2,9.9,0.0,Clear,1,27
301,1294981200,20110114,201101140,0,1,26.0,17.4,51.88,10.7,0.0,8.2,9.9,24.4,Partially cloudy,1,14
302,1294984800,20110114,201101141,1,1,24.8,17.0,54.57,10.7,0.0,6.8,9.9,83.7,Partially cloudy,1,5
303,1294988400,20110114,201101142,2,1,24.8,17.7,53.62,10.3,0.0,5.9,9.9,83.7,Partially cloudy,1,1
304,1294992000,20110114,201101143,3,1,24.7,18.8,53.85,10.3,0.0,4.7,9.9,83.7,Partially cloudy,1,1
305,1294999200,20110114,201101145,5,1,24.6,20.3,55.14,10.7,0.0,3.4,9.9,47.1,Partially cloudy,1,8
306,1295002800,20110114,201101146,6,1,24.6,24.6,55.06,10.7,0.0,0.2,9.9,51.0,Partially cloudy,1,17
307,1295006400,20110114,201101147,7,1,24.6,15.2,67.31,15.3,0.0,8.8,9.9,85.6,Partially cloudy,1,70
308,1295010000,20110114,201101148,8,1,26.0,22.0,69.93,17.5,0.0,3.3,9.9,89.4,Partially cloudy,1,158
309,1295013600,20110114,201101149,9,1,28.5,22.2,69.05,19.6,0.0,5.7,9.9,89.1,Partially cloudy,1,117
310,1295017200,20110114,2011011410,10,1,31.8,24.4,56.04,17.9,0.0,8.3,9.9,25.4,Partially cloudy,1,44
311,1295020800,20110114,2011011411,11,1,33.3,23.7,47.69,15.5,0.0,13.8,9.9,46.4,Partially cloudy,1,53
312,1295024400,20110114,2011011412,12,1,33.0,24.7,45.44,14.2,0.0,10.5,9.9,90.4,Overcast,1,61
313,1295028000,20110114,2011011413,13,1,35.0,25.2,39.27,12.7,0.0,15.6,9.9,54.2,Partially cloudy,1,77
314,1295031600,20110114,2011011414,14,1,35.4,27.2,41.12,14.0,0.0,11.5,9.9,54.2,Partially cloudy,1,64
315,1295035200,20110114,2011011415,15,1,36.8,31.4,38.89,14.1,0.0,6.9,9.9,50.0,Partially cloudy,1,68
316,1295038800,20110114,2011011416,16,1,35.5,31.1,40.96,14.1,0.0,5.1,9.9,49.2,Partially cloudy,1,90
317,1295042400,20110114,2011011417,17,1,34.9,29.3,42.03,14.1,0.0,6.5,9.9,44.6,Partially cloudy,1,159
318,1295046000,20110114,2011011418,18,1,32.7,32.7,48.57,15.4,0.0,0.2,9.9,47.6,Partially cloudy,1,139
319,1295049600,20110115,2011011519,19,1,29.8,29.8,59.6,17.4,0.0,3.0,9.9,82.5,Partially cloudy,1,74
320,1295053200,20110115,2011011520,20,1,31.2,31.2,60.73,19.2,0.0,0.0,9.9,88.9,Partially cloudy,1,41
321,1295056800,20110115,2011011521,21,1,29.5,29.5,69.83,20.9,0.0,0.0,9.9,88.3,Partially cloudy,1,57
322,1295060400,20110115,2011011522,22,1,29.6,29.6,69.77,20.9,0.0,0.0,9.9,99.2,Overcast,1,26
323,1295064000,20110115,2011011523,23,1,31.3,31.3,56.88,17.8,0.0,0.0,9.9,100.0,Overcast,1,44
324,1295067600,20110115,201101150,0,1,31.3,31.3,56.5,17.6,0.0,0.0,9.9,89.3,Partially cloudy,1,28
325,1295071200,20110115,201101151,1,1,29.4,29.4,60.04,17.3,0.0,3.0,9.9,99.2,Overcast,1,20
326,1295074800,20110115,201101152,2,1,29.4,26.1,60.48,17.5,0.0,3.2,9.9,100.0,Overcast,1,12
327,1295078400,20110115,201101153,3,1,29.5,29.5,60.39,17.5,0.0,0.0,9.9,100.0,Overcast,1,8
328,1295082000,20110115,201101154,4,1,29.5,29.5,60.19,17.4,0.0,0.0,9.9,90.9,Overcast,1,5
329,1295085600,20110115,201101155,5,1,29.4,29.4,61.62,17.9,0.0,0.0,9.9,81.1,Partially cloudy,1,1
330,1295089200,20110115,201101156,6,1,28.2,23.5,64.82,17.9,0.0,4.2,9.9,88.9,Partially cloudy,1,3
331,1295092800,20110115,201101157,7,1,28.1,28.1,64.99,17.8,0.0,0.0,9.9,87.5,Partially cloudy,1,10
332,1295096400,20110115,201101158,8,1,27.5,21.2,66.5,17.8,0.0,5.6,9.9,79.3,Partially cloudy,1,23
333,1295100000,20110115,201101159,9,1,29.9,24.0,64.4,19.3,0.0,5.7,9.9,84.7,Partially cloudy,1,33
334,1295103600,20110115,2011011510,10,1,32.0,25.7,59.7,19.6,0.0,6.8,9.9,79.3,Partially cloudy,1,59
335,1295107200,20110115,2011011511,11,1,34.0,26.7,54.13,19.2,0.0,9.0,9.9,81.1,Partially cloudy,1,72
336,1295110800,20110115,2011011512,12,1,37.6,31.1,47.54,19.5,0.0,9.2,9.9,82.3,Partially cloudy,1,89
337,1295114400,20110115,2011011513,13,1,40.9,33.9,38.87,17.8,0.0,12.3,9.9,90.1,Overcast,1,101
338,1295118000,20110115,2011011514,14,1,42.4,36.1,38.9,19.1,0.0,11.4,9.9,90.1,Overcast,1,118
339,1295121600,20110115,2011011515,15,1,44.6,40.0,35.82,19.1,0.0,8.4,9.9,95.6,Overcast,1,129
340,1295125200,20110115,2011011516,16,1,46.0,42.0,33.94,19.2,0.0,7.9,9.9,89.1,Partially cloudy,1,128
341,1295128800,20110115,2011011517,17,1,44.6,38.9,35.92,19.2,0.0,11.2,9.9,89.1,Partially cloudy,1,83
342,1295132400,20110115,2011011518,18,1,42.9,37.2,44.21,22.6,0.0,10.3,9.9,90.1,Overcast,1,84
343,1295136000,20110116,2011011619,19,1,44.6,39.3,38.67,21.0,0.0,10.2,9.9,90.9,Overcast,1,61
344,1295139600,20110116,2011011620,20,1,42.9,37.6,41.45,21.1,0.0,9.2,9.9,50.0,Partially cloudy,1,57
345,1295143200,20110116,2011011621,21,1,44.0,39.0,40.52,21.5,0.0,8.9,9.9,100.0,Overcast,1,28
346,1295146800,20110116,2011011622,22,1,42.9,40.1,42.34,21.5,0.0,4.7,9.9,100.0,Overcast,1,21
347,1295150400,20110116,2011011623,23,1,42.5,36.5,45.55,22.9,0.0,10.5,9.9,29.0,Partially cloudy,1,18
348,1295154000,20110116,201101160,0,1,39.0,39.0,56.2,24.7,0.0,0.3,9.9,47.6,Partially cloudy,1,39
349,1295157600,20110116,201101161,1,1,38.2,34.0,57.77,24.7,0.0,5.5,9.9,24.4,Partially cloudy,1,23
350,1295161200,20110116,201101162,2,1,38.7,36.5,55.93,24.3,0.0,3.3,9.9,24.4,Partially cloudy,1,16
351,1295164800,20110116,201101163,3,1,35.2,35.2,68.73,26.0,0.0,0.5,9.9,79.3,Partially cloudy,1,15
352,1295168400,20110116,201101164,4,1,38.8,34.0,55.84,24.4,0.0,6.5,9.9,81.3,Partially cloudy,1,1
353,1295172000,20110116,201101165,5,1,39.1,34.1,56.08,24.8,0.0,6.9,9.9,95.1,Overcast,1,2
354,1295175600,20110116,201101166,6,1,38.7,30.3,57.2,24.9,0.0,14.6,9.9,94.1,Overcast,1,1
355,1295179200,20110116,201101167,7,1,37.2,29.0,56.37,23.1,0.0,12.6,9.9,94.1,Overcast,1,3
356,1295182800,20110116,201101168,8,1,35.6,27.6,55.21,21.1,0.0,11.3,9.9,84.7,Partially cloudy,1,18
357,1295186400,20110116,201101169,9,1,35.6,28.1,51.14,19.3,0.0,10.3,9.9,83.7,Partially cloudy,1,32
358,1295190000,20110116,2011011610,10,1,35.7,27.6,50.92,19.3,0.0,11.4,9.9,83.7,Partially cloudy,1,79
359,1295193600,20110116,2011011611,11,1,37.1,29.9,44.06,17.2,0.0,10.3,9.9,83.7,Partially cloudy,1,93
360,1295197200,20110116,2011011612,12,1,37.2,29.5,41.59,15.9,0.0,11.5,9.9,83.7,Partially cloudy,1,104
361,1295200800,20110116,2011011613,13,1,39.4,31.9,35.33,14.2,0.0,12.4,9.9,83.7,Partially cloudy,1,118
362,1295204400,20110116,2011011614,14,1,40.9,34.7,35.2,15.5,0.0,10.3,9.9,83.7,Partially cloudy,1,91
363,1295208000,20110116,2011011615,15,1,39.0,32.2,37.93,15.4,0.0,10.3,9.9,83.7,Partially cloudy,1,113
364,1295211600,20110116,2011011616,16,1,37.6,31.1,37.73,14.1,0.0,8.9,9.9,83.7,Partially cloudy,1,99
365,1295215200,20110116,2011011617,17,1,35.6,28.1,38.29,12.6,0.0,10.0,9.9,83.7,Partially cloudy,1,105
366,1295218800,20110116,2011011618,18,1,33.6,27.8,41.36,12.6,0.0,6.5,9.9,84.2,Partially cloudy,1,67
367,1295222400,20110117,2011011719,19,1,31.8,26.2,47.34,14.0,0.0,5.7,9.9,83.7,Partially cloudy,1,60
368,1295226000,20110117,2011011720,20,1,31.5,25.3,48.04,14.1,0.0,6.5,9.9,83.7,Partially cloudy,1,33
369,1295229600,20110117,2011011721,21,1,31.6,25.3,50.94,15.5,0.0,6.5,9.9,85.7,Partially cloudy,1,27
370,1295233200,20110117,2011011722,22,1,33.5,28.3,51.31,17.4,0.0,5.6,9.9,100.0,Overcast,1,13
371,1295236800,20110117,2011011723,23,1,33.2,28.8,42.67,12.9,0.0,4.6,9.9,100.0,Overcast,1,4
372,1295240400,20110117,201101170,0,1,33.2,25.8,47.79,15.5,0.0,8.8,9.9,100.0,Overcast,1,17
373,1295244000,20110117,201101171,1,1,33.3,26.5,44.74,14.1,0.0,7.8,9.9,100.0,Overcast,1,16
374,1295247600,20110117,201101172,2,1,31.9,23.6,43.51,12.2,0.0,9.9,9.9,100.0,Overcast,1,8
375,1295251200,20110117,201101173,3,1,31.8,24.8,43.44,12.1,0.0,7.7,9.9,100.0,Overcast,1,2
376,1295254800,20110117,201101174,4,1,31.8,26.3,44.14,12.5,0.0,5.7,9.9,100.0,Overcast,1,3
377,1295258400,20110117,201101175,5,1,31.8,25.5,43.44,12.1,0.0,6.7,9.9,100.0,Overcast,1,1
378,1295262000,20110117,201101176,6,1,31.8,24.8,44.34,12.5,0.0,7.8,9.9,100.0,Overcast,1,5
379,1295265600,20110117,201101177,7,1,30.4,24.6,50.22,14.0,0.0,5.7,9.9,100.0,Overcast,1,13
380,1295269200,20110117,201101178,8,1,30.4,22.3,46.96,12.5,0.0,8.9,9.9,100.0,Overcast,1,33
381,1295272800,20110117,201101179,9,1,30.4,22.2,46.96,12.5,0.0,9.0,9.9,100.0,Overcast,1,47
382,1295276400,20110117,2011011710,10,1,30.3,21.7,50.26,14.0,0.0,9.8,9.9,100.0,Overcast,1,57
383,1295280000,20110117,2011011711,11,1,30.3,23.0,53.28,15.3,0.0,7.6,9.9,100.0,Overcast,1,64
384,1295283600,20110117,2011011712,12,1,31.8,26.3,47.41,14.1,0.0,5.7,9.9,100.0,Overcast,1,80
385,1295287200,20110117,2011011713,13,1,31.9,26.2,47.35,14.1,0.0,5.9,9.9,100.0,Overcast,1,93
386,1295290800,20110117,2011011714,14,1,31.9,26.9,44.52,12.7,0.0,5.0,9.9,100.0,Overcast,1,86
387,1295294400,20110117,2011011715,15,1,33.2,27.0,47.55,15.4,0.0,6.8,9.9,100.0,Overcast,1,93
388,1295298000,20110117,2011011716,16,1,33.2,27.0,47.86,15.5,0.0,6.9,9.9,100.0,Overcast,1,82
389,1295301600,20110117,2011011717,17,1,33.1,26.4,51.46,17.2,0.0,7.7,9.9,90.1,Overcast,1,71
390,1295305200,20110117,2011011718,18,1,31.8,23.6,55.57,17.7,0.0,9.8,9.9,99.2,Overcast,1,92
391,1295308800,20110118,2011011819,19,1,31.8,24.7,60.56,19.7,0.0,7.9,9.9,99.0,Overcast,1,99
392,1295312400,20110118,2011011820,20,1,30.4,23.1,73.99,23.1,0.0,7.6,8.7,100.0,Overcast,1,83
393,1295316000,20110118,2011011821,21,1,29.9,20.8,81.73,25.0,0.01,10.6,5.1,100.0,"Snow, Overcast",1,41
394,1295319600,20110118,2011011822,22,1,28.6,19.5,90.89,26.3,0.05,10.1,4.0,100.0,"Snow, Overcast",1,33
395,1295323200,20110118,2011011823,23,1,29.9,21.8,86.59,26.4,0.07,8.9,5.0,100.0,"Snow, Overcast",1,20
396,1295370000,20110118,2011011812,12,1,33.3,23.9,89.4,30.5,0.0,13.3,6.1,100.0,Overcast,1,3
397,1295373600,20110118,2011011813,13,1,33.7,24.8,87.98,30.6,0.0,12.3,3.9,100.0,Overcast,1,22
398,1295377200,20110118,2011011814,14,1,35.1,28.7,83.64,30.6,0.0,7.8,6.2,100.0,Overcast,1,28
399,1295380800,20110118,2011011815,15,1,35.5,29.9,87.22,32.1,0.0,6.8,6.1,100.0,Overcast,1,35
400,1295384400,20110118,2011011816,16,1,35.5,29.3,87.25,32.1,0.0,7.6,8.0,100.0,Overcast,1,61
401,1295388000,20110118,2011011817,17,1,35.5,29.3,82.6,30.7,0.0,7.7,8.6,100.0,Overcast,1,125
402,1295391600,20110118,2011011818,18,1,35.1,30.9,83.67,30.6,0.0,4.7,7.0,100.0,Overcast,1,133
403,1295395200,20110119,2011011919,19,1,35.0,29.9,83.96,30.6,0.0,5.9,6.7,100.0,Overcast,1,112
404,1295398800,20110119,2011011920,20,1,35.0,35.0,88.73,32.0,0.0,0.3,6.5,100.0,Overcast,1,76
405,1295402400,20110119,2011011921,21,1,35.0,29.9,88.58,32.0,0.0,5.9,3.6,100.0,Overcast,1,59
406,1295406000,20110119,2011011922,22,1,35.0,32.5,93.53,33.4,0.0,3.2,3.5,96.3,Overcast,1,59
407,1295409600,20110119,2011011923,23,1,35.0,35.0,93.52,33.3,0.0,0.3,2.3,96.4,Overcast,1,28
408,1295413200,20110119,201101190,0,1,35.0,35.0,94.99,33.7,0.0,0.0,1.5,53.2,Partially cloudy,1,3
409,1295416800,20110119,201101191,1,1,35.1,35.1,94.75,33.8,0.01,0.0,0.6,53.2,"Rain, Partially cloudy",1,7
410,1295420400,20110119,201101192,2,1,35.0,31.6,95.08,33.8,0.0,4.0,1.5,96.4,Overcast,1,3
411,1295427600,20110119,201101194,4,1,35.5,35.5,98.44,35.1,0.0,0.3,4.8,100.0,Overcast,1,2
412,1295431200,20110119,201101195,5,1,35.5,33.1,93.71,33.9,0.0,3.1,4.8,100.0,Overcast,1,7
413,1295434800,20110119,201101196,6,1,35.5,33.2,93.57,33.9,0.0,3.1,3.5,96.3,Overcast,1,32
414,1295438400,20110119,201101197,7,1,37.1,33.3,92.8,35.2,0.0,4.7,3.7,100.0,Overcast,1,90
415,1295442000,20110119,201101198,8,1,37.0,33.5,93.06,35.2,0.0,4.3,3.7,100.0,Overcast,1,197
416,1295445600,20110119,201101199,9,1,37.5,33.7,93.17,35.7,0.0,4.7,4.9,100.0,Overcast,1,109
417,1295449200,20110119,2011011910,10,1,39.1,35.1,93.86,37.5,0.0,5.4,5.5,89.3,Partially cloudy,1,47
418,1295452800,20110119,2011011911,11,1,41.3,39.2,88.97,38.3,0.0,3.6,6.5,90.1,Overcast,1,52
419,1295456400,20110119,2011011912,12,1,43.3,41.1,81.11,37.9,0.0,4.0,6.6,87.5,Partially cloudy,1,70
420,1295460000,20110119,2011011913,13,1,51.7,51.7,61.75,39.0,0.0,11.3,9.9,90.1,Overcast,1,78
421,1295463600,20110119,2011011914,14,1,51.4,51.4,58.7,37.4,0.0,10.3,9.9,89.3,Partially cloudy,1,75
422,1295467200,20110119,2011011915,15,1,51.3,51.3,55.7,36.0,0.0,11.7,9.9,88.3,Partially cloudy,1,82
423,1295470800,20110119,2011011916,16,1,49.9,44.3,57.36,35.4,0.0,15.9,9.9,90.1,Overcast,1,104
424,1295474400,20110119,2011011917,17,1,47.9,42.4,58.41,34.0,0.0,13.4,9.9,89.7,Partially cloudy,1,197
425,1295478000,20110119,2011011918,18,1,46.1,40.7,61.38,33.5,0.0,11.3,9.9,52.8,Partially cloudy,1,161
426,1295481600,20110120,2011012019,19,1,44.5,37.2,57.13,30.3,0.0,16.6,9.9,34.0,Partially cloudy,1,152
427,1295485200,20110120,2011012020,20,1,44.1,37.7,50.73,27.0,0.0,12.8,9.9,34.0,Partially cloudy,1,126
428,1295488800,20110120,2011012021,21,1,44.0,36.4,49.85,26.4,0.0,16.9,9.9,27.6,Partially cloudy,1,57
429,1295492400,20110120,2011012022,22,1,42.3,37.7,54.18,26.9,0.0,7.5,9.9,55.4,Partially cloudy,1,56
430,1295496000,20110120,2011012023,23,1,42.2,33.5,54.27,26.8,0.0,19.1,9.9,51.0,Partially cloudy,1,31
431,1295499600,20110120,201101200,0,1,39.4,30.9,56.33,25.1,0.0,15.6,9.9,46.4,Partially cloudy,1,13
432,1295503200,20110120,201101201,1,1,39.3,34.8,55.18,24.5,0.0,6.2,9.9,88.9,Partially cloudy,1,5
433,1295506800,20110120,201101202,2,1,39.3,32.7,55.23,24.5,0.0,10.2,9.9,90.1,Overcast,1,2
434,1295510400,20110120,201101203,3,1,38.8,33.8,56.21,24.5,0.0,6.9,9.9,86.5,Partially cloudy,1,1
435,1295514000,20110120,201101204,4,1,38.6,33.9,57.69,24.9,0.0,6.2,9.9,88.3,Partially cloudy,1,1
436,1295517600,20110120,201101205,5,1,37.1,30.5,61.16,24.9,0.0,9.0,9.9,85.7,Partially cloudy,1,6
437,1295521200,20110120,201101206,6,1,36.6,30.2,57.8,23.2,0.0,8.6,9.9,99.2,Overcast,1,35
438,1295524800,20110120,201101207,7,1,35.2,28.4,57.6,21.7,0.0,8.6,9.9,85.7,Partially cloudy,1,101
439,1295528400,20110120,201101208,8,1,35.3,27.5,57.39,21.8,0.0,10.7,9.9,86.1,Partially cloudy,1,249
440,1295532000,20110120,201101209,9,1,37.0,30.5,52.51,21.3,0.0,8.8,9.9,96.4,Overcast,1,143
441,1295535600,20110120,2011012010,10,1,38.8,31.2,49.65,21.5,0.0,12.3,9.9,90.1,Overcast,1,57
442,1295539200,20110120,2011012011,11,1,40.9,36.4,45.24,21.3,0.0,6.6,9.9,92.8,Overcast,1,68
443,1295542800,20110120,2011012012,12,1,42.3,42.3,42.78,21.3,0.0,0.6,9.9,89.1,Partially cloudy,1,84
444,1295546400,20110120,2011012013,13,1,41.0,38.1,45.78,21.7,0.0,4.5,9.9,97.4,Overcast,1,98
445,1295550000,20110120,2011012014,14,1,42.9,39.2,45.14,23.0,0.0,5.9,9.9,96.0,Overcast,1,81
