dteday,hr,temp,hum,cnt
2/3/2011,0,0.2,0.4,12
2/3/2011,1,0.2,0.44,5
2/3/2011,2,0.18,0.43,2
2/3/2011,3,0.18,0.43,1
2/3/2011,5,0.16,0.5,2
2/3/2011,6,0.16,0.43,39
2/3/2011,7,0.14,0.5,87
2/3/2011,8,0.14,0.5,188
2/3/2011,9,0.16,0.47,133
2/3/2011,10,0.18,0.43,52
2/3/2011,11,0.18,0.43,64
2/3/2011,12,0.2,0.4,69
2/3/2011,13,0.2,0.4,51
2/3/2011,14,0.22,0.37,47
2/3/2011,15,0.22,0.37,60
2/3/2011,16,0.22,0.37,78
2/3/2011,17,0.2,0.4,175
2/3/2011,18,0.2,0.4,147
2/3/2011,19,0.2,0.4,96
2/3/2011,20,0.2,0.47,109
2/3/2011,21,0.18,0.55,54
2/3/2011,22,0.18,0.51,41
2/3/2011,23,0.2,0.47,38
2/4/2011,0,0.2,0.44,13
2/4/2011,1,0.16,0.59,7
2/4/2011,2,0.14,0.63,1
2/4/2011,3,0.14,0.63,1
2/4/2011,5,0.14,0.63,7
2/4/2011,6,0.16,0.55,28
2/4/2011,7,0.14,0.59,87
2/4/2011,8,0.14,0.74,220
2/4/2011,9,0.16,0.8,127
2/4/2011,10,0.2,0.51,51
2/4/2011,11,0.22,0.51,64
2/4/2011,12,0.24,0.48,86
2/4/2011,13,0.26,0.5,82
2/4/2011,14,0.28,0.45,91
2/4/2011,15,0.28,0.48,90
2/4/2011,16,0.3,0.42,99
2/4/2011,17,0.26,0.56,205
2/4/2011,18,0.24,0.6,155
2/4/2011,19,0.24,0.65,103
2/4/2011,20,0.24,0.65,71
2/4/2011,21,0.24,0.7,43
2/4/2011,22,0.24,0.65,46
2/4/2011,23,0.24,0.7,31
2/5/2011,0,0.24,0.7,39
2/5/2011,1,0.24,0.65,18
2/5/2011,2,0.24,0.75,17
2/5/2011,3,0.24,0.75,11
2/5/2011,4,0.22,0.93,8
2/5/2011,5,0.2,1,9
2/5/2011,6,0.2,1,4
2/5/2011,7,0.22,0.93,4
2/5/2011,8,0.2,1,10
2/5/2011,9,0.2,1,20
2/5/2011,10,0.2,1,34
2/5/2011,11,0.22,1,47
2/5/2011,12,0.22,1,52
2/5/2011,13,0.22,1,72
2/5/2011,14,0.22,1,55
2/5/2011,15,0.22,1,60
2/5/2011,16,0.22,1,71
2/5/2011,17,0.24,1,78
2/5/2011,18,0.28,0.93,83
2/5/2011,19,0.28,0.93,84
2/5/2011,20,0.3,0.87,69
2/5/2011,21,0.26,1,56
2/5/2011,22,0.26,0.93,45
2/5/2011,23,0.26,0.93,59
2/6/2011,0,0.26,0.7,39
2/6/2011,1,0.26,0.65,44
2/6/2011,2,0.26,0.6,20
2/6/2011,3,0.26,0.6,13
2/6/2011,4,0.26,0.6,2
2/6/2011,5,0.26,0.6,1
2/6/2011,6,0.26,0.6,1
2/6/2011,7,0.24,0.65,8
2/6/2011,8,0.24,0.65,23
2/6/2011,9,0.28,0.56,45
2/6/2011,10,0.3,0.52,89
2/6/2011,11,0.32,0.49,117
2/6/2011,12,0.34,0.46,174
2/6/2011,13,0.34,0.46,182
2/6/2011,14,0.34,0.46,161
2/6/2011,15,0.34,0.46,182
2/6/2011,16,0.34,0.49,157
2/6/2011,17,0.34,0.46,121
2/6/2011,18,0.3,0.56,78
2/6/2011,19,0.28,0.61,21
2/6/2011,20,0.28,0.61,26
2/6/2011,21,0.26,0.6,27
2/6/2011,22,0.26,0.6,62
2/6/2011,23,0.24,0.65,30
2/7/2011,0,0.24,0.65,15
2/7/2011,1,0.22,0.75,5
2/7/2011,2,0.2,0.8,3
2/7/2011,3,0.2,0.86,1
2/7/2011,4,0.2,0.86,2
2/7/2011,5,0.2,0.86,10
2/7/2011,6,0.18,0.93,30
2/7/2011,7,0.18,0.86,95
2/7/2011,8,0.16,1,230
2/7/2011,9,0.22,0.8,118
2/7/2011,10,0.24,0.75,55
2/7/2011,11,0.3,0.65,47
2/7/2011,12,0.32,0.62,66
2/7/2011,13,0.36,0.57,64
2/7/2011,14,0.36,0.57,60
2/7/2011,15,0.38,0.54,50
2/7/2011,16,0.36,0.57,114
2/7/2011,17,0.32,0.7,216
2/7/2011,18,0.34,0.66,175
2/7/2011,19,0.32,0.7,128
2/7/2011,20,0.32,0.7,88
2/7/2011,21,0.32,0.7,78
2/7/2011,22,0.28,0.81,37
2/7/2011,23,0.3,0.81,25
2/8/2011,0,0.28,0.87,10
2/8/2011,1,0.28,0.87,4
2/8/2011,2,0.26,0.93,2
2/8/2011,3,0.28,0.93,1
2/8/2011,4,0.26,0.93,3
2/8/2011,5,0.26,0.81,2
2/8/2011,6,0.26,0.7,39
2/8/2011,7,0.24,0.65,100
2/8/2011,8,0.24,0.56,243
2/8/2011,9,0.24,0.52,135
2/8/2011,10,0.22,0.47,48
2/8/2011,11,0.22,0.47,50
2/8/2011,12,0.24,0.38,65
2/8/2011,13,0.24,0.32,50
2/8/2011,14,0.22,0.37,64
2/8/2011,15,0.22,0.35,51
2/8/2011,16,0.22,0.35,83
2/8/2011,17,0.22,0.32,176
2/8/2011,18,0.2,0.32,152
2/8/2011,19,0.16,0.4,101
2/8/2011,20,0.16,0.4,56
2/8/2011,21,0.14,0.33,54
2/8/2011,22,0.12,0.33,29
2/8/2011,23,0.12,0.33,12
2/9/2011,0,0.1,0.36,17
2/9/2011,1,0.1,0.36,7
2/9/2011,2,0.08,0.38,3
2/9/2011,3,0.06,0.45,2
2/9/2011,5,0.06,0.45,7
2/9/2011,6,0.06,0.45,43
2/9/2011,7,0.06,0.49,99
2/9/2011,8,0.1,0.42,199
2/9/2011,9,0.12,0.39,123
2/9/2011,10,0.14,0.36,59
2/9/2011,11,0.14,0.43,41
2/9/2011,12,0.18,0.4,61
2/9/2011,13,0.18,0.4,69
2/9/2011,14,0.2,0.34,58
2/9/2011,15,0.2,0.34,64
2/9/2011,16,0.2,0.37,79
2/9/2011,17,0.2,0.34,166
2/9/2011,18,0.18,0.47,170
2/9/2011,19,0.14,0.86,88
2/9/2011,20,0.14,0.86,84
2/9/2011,21,0.14,0.86,83
2/9/2011,22,0.16,0.8,46
2/9/2011,23,0.16,0.8,37
2/10/2011,0,0.14,0.86,16
2/10/2011,1,0.14,0.8,7
2/10/2011,2,0.14,0.8,3
2/10/2011,4,0.14,0.59,1
2/10/2011,5,0.12,0.5,6
2/10/2011,6,0.12,0.54,26
2/10/2011,7,0.1,0.5,99
2/10/2011,8,0.1,0.49,178
2/10/2011,9,0.12,0.42,122
2/10/2011,10,0.12,0.42,35
2/10/2011,11,0.14,0.39,45
2/10/2011,12,0.16,0.34,69
2/10/2011,13,0.18,0.29,62
2/10/2011,14,0.2,0.27,48
2/10/2011,15,0.2,0.25,50
2/10/2011,16,0.2,0.27,80
2/10/2011,17,0.18,0.26,165
2/10/2011,18,0.16,0.28,160
2/10/2011,19,0.14,0.28,112
2/10/2011,20,0.14,0.31,97
2/10/2011,21,0.14,0.39,72
2/10/2011,22,0.12,0.39,51
2/10/2011,23,0.12,0.42,34
2/11/2011,0,0.1,0.49,14
2/11/2011,1,0.1,0.54,7
2/11/2011,2,0.1,0.54,3
2/11/2011,5,0.08,0.63,4
2/11/2011,6,0.1,0.68,24
2/11/2011,7,0.08,0.73,74
2/11/2011,8,0.1,0.74,216
2/11/2011,9,0.12,0.74,140
2/11/2011,10,0.14,0.69,44
2/11/2011,11,0.22,0.47,64
2/11/2011,12,0.22,0.47,71
2/11/2011,13,0.24,0.35,110
2/11/2011,14,0.3,0.26,84
2/11/2011,15,0.32,0.21,74
2/11/2011,16,0.3,0.28,125
2/11/2011,17,0.3,0.24,211
2/11/2011,18,0.28,0.28,174
2/11/2011,19,0.26,0.33,101
2/11/2011,20,0.22,0.55,63
2/11/2011,21,0.2,0.59,47
2/11/2011,22,0.2,0.64,43
2/11/2011,23,0.18,0.69,53
2/12/2011,0,0.16,0.69,30
2/12/2011,1,0.14,0.86,24
2/12/2011,2,0.14,0.8,15
2/12/2011,3,0.12,0.8,10
2/12/2011,4,0.12,0.74,4
2/12/2011,5,0.12,0.74,1
2/12/2011,6,0.12,0.93,2
2/12/2011,7,0.12,0.8,11
2/12/2011,8,0.14,0.86,30
2/12/2011,9,0.16,0.64,43
2/12/2011,10,0.22,0.41,84
2/12/2011,11,0.3,0.28,114
2/12/2011,12,0.3,0.39,120
2/12/2011,13,0.3,0.39,135
2/12/2011,14,0.34,0.31,120
2/12/2011,15,0.34,0.29,174
2/12/2011,16,0.34,0.29,145
2/12/2011,17,0.32,0.31,137
2/12/2011,18,0.28,0.38,64
2/12/2011,19,0.28,0.38,41
2/12/2011,20,0.26,0.41,40
2/12/2011,21,0.26,0.41,51
2/12/2011,22,0.24,0.44,45
2/12/2011,23,0.22,0.51,32
2/13/2011,0,0.2,0.64,39
2/13/2011,1,0.2,0.59,24
2/13/2011,2,0.2,0.75,20
2/13/2011,3,0.2,0.69,12
2/13/2011,4,0.2,0.69,2
2/13/2011,6,0.2,0.69,5
2/13/2011,7,0.22,0.55,3
2/13/2011,8,0.22,0.64,12
2/13/2011,9,0.24,0.6,47
2/13/2011,10,0.3,0.45,105
2/13/2011,11,0.32,0.39,112
2/13/2011,12,0.36,0.32,152
2/13/2011,13,0.38,0.29,154
2/13/2011,14,0.4,0.3,161
2/13/2011,15,0.4,0.3,162
2/13/2011,16,0.42,0.28,134
2/13/2011,17,0.42,0.28,125
2/13/2011,18,0.4,0.32,95
2/13/2011,19,0.4,0.35,61
2/13/2011,20,0.4,0.35,47
2/13/2011,21,0.4,0.35,51
2/13/2011,22,0.4,0.35,36
2/13/2011,23,0.4,0.35,30
2/14/2011,0,0.38,0.37,11
2/14/2011,1,0.38,0.37,7
2/14/2011,2,0.36,0.4,2
2/14/2011,3,0.34,0.46,2
2/14/2011,4,0.32,0.53,2
2/14/2011,5,0.32,0.53,3
2/14/2011,6,0.34,0.46,26
2/14/2011,7,0.34,0.46,98
2/14/2011,8,0.38,0.4,256
2/14/2011,9,0.4,0.37,130
2/14/2011,10,0.44,0.33,55
2/14/2011,11,0.52,0.23,53
2/14/2011,12,0.56,0.22,126
2/14/2011,13,0.58,0.19,120
2/14/2011,14,0.6,0.15,90
2/14/2011,15,0.56,0.21,90
2/14/2011,16,0.52,0.27,118
2/14/2011,17,0.46,0.33,243
2/14/2011,18,0.4,0.4,205
2/14/2011,19,0.38,0.43,98
2/14/2011,20,0.36,0.46,70
2/14/2011,21,0.36,0.5,43
2/14/2011,22,0.34,0.46,45
2/14/2011,23,0.32,0.49,20
2/15/2011,0,0.3,0.49,19
2/15/2011,1,0.3,0.42,5
2/15/2011,2,0.28,0.41,3
2/15/2011,4,0.22,0.37,1
2/15/2011,5,0.22,0.32,4
2/15/2011,6,0.2,0.32,30
2/15/2011,7,0.2,0.32,105
2/15/2011,8,0.2,0.32,223
2/15/2011,9,0.22,0.29,110
2/15/2011,10,0.24,0.27,52
2/15/2011,11,0.26,0.25,57
2/15/2011,12,0.28,0.24,71
2/15/2011,13,0.32,0.21,82
2/15/2011,14,0.34,0.19,79
2/15/2011,15,0.34,0.19,85
2/15/2011,16,0.34,0.19,98
2/15/2011,17,0.32,0.22,206
2/15/2011,18,0.3,0.22,212
2/15/2011,19,0.28,0.26,145
2/15/2011,20,0.26,0.33,101
2/15/2011,21,0.24,0.52,66
2/15/2011,22,0.24,0.44,41
2/15/2011,23,0.22,0.44,20
2/16/2011,0,0.22,0.41,15
2/16/2011,1,0.2,0.44,9
2/16/2011,3,0.2,0.47,1
2/16/2011,4,0.2,0.51,1
2/16/2011,5,0.2,0.47,5
2/16/2011,6,0.2,0.55,33
2/16/2011,7,0.2,0.55,108
2/16/2011,8,0.22,0.55,230
2/16/2011,9,0.24,0.52,124
2/16/2011,10,0.26,0.41,69
2/16/2011,11,0.34,0.34,66
2/16/2011,12,0.38,0.32,86
2/16/2011,13,0.42,0.3,93
2/16/2011,14,0.46,0.28,82
2/16/2011,15,0.46,0.28,117
2/16/2011,16,0.46,0.31,122
2/16/2011,17,0.46,0.28,255
2/16/2011,18,0.4,0.4,222
2/16/2011,19,0.34,0.53,161
2/16/2011,20,0.38,0.43,118
2/16/2011,21,0.36,0.46,92
2/16/2011,22,0.34,0.53,73
2/16/2011,23,0.38,0.4,33
2/17/2011,0,0.34,0.53,17
2/17/2011,1,0.34,0.53,6
2/17/2011,2,0.34,0.53,6
2/17/2011,3,0.34,0.53,4
2/17/2011,4,0.32,0.57,4
2/17/2011,5,0.32,0.66,12
2/17/2011,6,0.3,0.7,47
2/17/2011,7,0.32,0.57,126
2/17/2011,8,0.32,0.57,285
2/17/2011,9,0.36,0.57,179
2/17/2011,10,0.38,0.54,88
2/17/2011,11,0.44,0.44,90
2/17/2011,12,0.48,0.41,101
2/17/2011,13,0.54,0.34,123
2/17/2011,14,0.6,0.31,81
2/17/2011,15,0.6,0.28,106
2/17/2011,16,0.56,0.35,146
2/17/2011,17,0.58,0.32,274
2/17/2011,18,0.54,0.42,222
2/17/2011,19,0.48,0.55,175
2/17/2011,20,0.48,0.59,139
2/17/2011,21,0.52,0.55,124
2/17/2011,22,0.5,0.59,76
2/17/2011,23,0.46,0.67,44
2/18/2011,0,0.44,0.72,32
2/18/2011,1,0.44,0.72,8
2/18/2011,2,0.44,0.72,7
2/18/2011,3,0.46,0.67,8
2/18/2011,4,0.46,0.67,1
2/18/2011,5,0.46,0.67,7
2/18/2011,6,0.44,0.72,50
2/18/2011,7,0.42,0.77,116
2/18/2011,8,0.42,0.77,272
2/18/2011,9,0.42,0.77,169
2/18/2011,10,0.44,0.72,95
2/18/2011,11,0.44,0.72,113
2/18/2011,12,0.5,0.59,185
2/18/2011,13,0.6,0.43,176
2/18/2011,14,0.66,0.36,191
2/18/2011,15,0.66,0.36,172
2/18/2011,16,0.66,0.36,232
2/18/2011,17,0.66,0.34,327
2/18/2011,18,0.64,0.33,224
2/18/2011,19,0.62,0.29,162
2/18/2011,20,0.6,0.31,124
2/18/2011,21,0.58,0.21,72
2/18/2011,22,0.54,0.1,107
2/18/2011,23,0.52,0.08,77
2/19/2011,0,0.48,0.12,29
2/19/2011,1,0.46,0.14,31
2/19/2011,2,0.44,0.13,17
2/19/2011,3,0.42,0.14,7
2/19/2011,4,0.4,0.15,3
2/19/2011,5,0.4,0.15,3
2/19/2011,6,0.4,0.17,6
2/19/2011,7,0.38,0.17,22
2/19/2011,8,0.38,0.17,45
2/19/2011,9,0.4,0.16,55
2/19/2011,10,0.42,0.16,106
2/19/2011,11,0.44,0.16,123
2/19/2011,12,0.44,0.18,119
2/19/2011,13,0.44,0.16,155
2/19/2011,14,0.46,0.15,196
2/19/2011,15,0.44,0.16,171
2/19/2011,16,0.44,0.16,120
2/19/2011,17,0.42,0.19,127
2/19/2011,18,0.36,0.25,88
2/19/2011,19,0.34,0.29,59
2/19/2011,20,0.32,0.28,47
2/19/2011,21,0.32,0.26,33
2/19/2011,22,0.3,0.28,44
2/19/2011,23,0.28,0.33,29
2/20/2011,0,0.26,0.35,17
2/20/2011,1,0.24,0.41,16
2/20/2011,2,0.24,0.41,17
2/20/2011,3,0.22,0.44,18
2/20/2011,4,0.22,0.44,1
2/20/2011,6,0.2,0.47,2
2/20/2011,7,0.18,0.51,2
2/20/2011,8,0.2,0.51,24
2/20/2011,9,0.22,0.47,55
2/20/2011,10,0.26,0.41,104
2/20/2011,11,0.3,0.33,161
2/20/2011,12,0.3,0.33,182
2/20/2011,13,0.34,0.29,198
2/20/2011,14,0.36,0.27,212
2/20/2011,15,0.36,0.27,168
2/20/2011,16,0.36,0.29,147
2/20/2011,17,0.34,0.33,146
2/20/2011,18,0.34,0.36,101
2/20/2011,19,0.34,0.36,42
2/20/2011,20,0.34,0.42,42
2/20/2011,21,0.32,0.53,56
2/20/2011,22,0.32,0.57,47
2/20/2011,23,0.3,0.61,54
2/21/2011,0,0.34,0.42,37
2/21/2011,1,0.34,0.42,13
2/21/2011,2,0.34,0.42,4
2/21/2011,3,0.34,0.42,5
2/21/2011,4,0.32,0.45,1
2/21/2011,5,0.34,0.36,3
2/21/2011,6,0.42,0.26,8
2/21/2011,7,0.42,0.26,19
2/21/2011,8,0.32,0.57,63
2/21/2011,9,0.32,0.57,57
2/21/2011,10,0.32,0.57,81
2/21/2011,11,0.32,0.57,90
2/21/2011,12,0.32,0.66,93
2/21/2011,13,0.3,0.81,103
2/21/2011,14,0.32,0.76,116
2/21/2011,15,0.3,0.7,87
2/21/2011,16,0.28,0.75,56
2/21/2011,17,0.28,0.75,80
2/21/2011,18,0.24,0.87,66
2/21/2011,19,0.24,0.87,49
2/21/2011,20,0.24,0.81,29
2/21/2011,21,0.22,0.75,34
2/21/2011,22,0.2,0.75,11
2/21/2011,23,0.2,0.75,2
2/22/2011,6,0.12,0.8,7
2/22/2011,7,0.12,0.8,40
2/22/2011,8,0.12,0.8,114
2/22/2011,9,0.14,0.74,106
2/22/2011,10,0.16,0.69,44
2/22/2011,11,0.16,0.64,50
2/22/2011,12,0.2,0.59,55
2/22/2011,13,0.22,0.55,55
2/22/2011,14,0.22,0.55,58
2/22/2011,15,0.24,0.48,69
2/22/2011,16,0.22,0.51,86
2/22/2011,17,0.22,0.51,196
2/22/2011,18,0.22,0.47,167
2/22/2011,19,0.2,0.47,118
2/22/2011,20,0.2,0.47,105
2/22/2011,21,0.2,0.47,82
2/22/2011,22,0.16,0.43,77
2/22/2011,23,0.16,0.43,21
2/23/2011,0,0.14,0.5,6
2/23/2011,1,0.14,0.46,4
2/23/2011,2,0.12,0.5,1
2/23/2011,3,0.12,0.5,2
2/23/2011,5,0.12,0.5,8
2/23/2011,6,0.12,0.5,36
2/23/2011,7,0.12,0.54,96
2/23/2011,8,0.14,0.54,235
2/23/2011,9,0.18,0.51,139
2/23/2011,10,0.2,0.4,51
2/23/2011,11,0.24,0.41,69
2/23/2011,12,0.26,0.35,67
2/23/2011,13,0.3,0.28,87
2/23/2011,14,0.32,0.29,78
2/23/2011,15,0.34,0.25,72
2/23/2011,16,0.34,0.25,94
2/23/2011,17,0.34,0.25,222
2/23/2011,18,0.32,0.26,209
2/23/2011,19,0.3,0.33,141
2/23/2011,20,0.24,0.6,109
2/23/2011,21,0.24,0.48,91
2/23/2011,22,0.24,0.48,61
2/23/2011,23,0.22,0.55,39
2/24/2011,0,0.22,0.55,11
2/24/2011,1,0.22,0.6,7
2/24/2011,2,0.2,0.64,4
2/24/2011,3,0.2,0.64,2
2/24/2011,5,0.2,0.69,4
2/24/2011,6,0.2,0.69,58
2/24/2011,7,0.2,0.72,104
2/24/2011,8,0.24,0.7,252
2/24/2011,9,0.24,0.75,137
2/24/2011,10,0.26,0.7,57
2/24/2011,11,0.32,0.57,79
2/24/2011,12,0.36,0.53,95
2/24/2011,13,0.38,0.54,88
2/24/2011,14,0.4,0.5,69
2/24/2011,15,0.4,0.54,63
2/24/2011,16,0.38,0.62,71
2/24/2011,17,0.36,0.66,177
2/24/2011,18,0.34,0.87,137
2/24/2011,19,0.34,0.93,115
2/24/2011,20,0.34,0.93,89
2/24/2011,21,0.34,0.87,83
2/24/2011,22,0.34,0.87,55
2/24/2011,23,0.32,0.93,50
2/25/2011,0,0.32,0.93,9
2/25/2011,1,0.32,1,10
2/25/2011,2,0.32,1,3
2/25/2011,3,0.32,0.93,2
2/25/2011,5,0.32,0.93,6
2/25/2011,6,0.34,0.93,11
2/25/2011,7,0.34,1,35
2/25/2011,8,0.36,0.93,73
2/25/2011,9,0.34,0.93,114
2/25/2011,10,0.42,0.94,49
2/25/2011,11,0.52,0.77,59
2/25/2011,12,0.54,0.6,115
2/25/2011,13,0.54,0.6,83
2/25/2011,14,0.56,0.56,85
2/25/2011,15,0.46,0.41,55
2/25/2011,16,0.32,0.49,102
2/25/2011,17,0.32,0.49,189
2/25/2011,18,0.32,0.49,157
2/25/2011,19,0.3,0.52,90
2/25/2011,20,0.3,0.49,62
2/25/2011,21,0.28,0.48,63
2/25/2011,22,0.26,0.48,50
2/25/2011,23,0.26,0.48,39
2/26/2011,0,0.24,0.52,28
2/26/2011,1,0.24,0.52,27
2/26/2011,2,0.22,0.6,12
2/26/2011,3,0.22,0.55,8
2/26/2011,4,0.22,0.6,2
2/26/2011,5,0.22,0.64,10
2/26/2011,6,0.22,0.6,7
2/26/2011,7,0.22,0.6,22
2/26/2011,8,0.24,0.6,57
2/26/2011,9,0.26,0.56,74
2/26/2011,10,0.3,0.49,85
2/26/2011,11,0.3,0.45,126
2/26/2011,12,0.32,0.45,160
2/26/2011,13,0.34,0.42,174
2/26/2011,14,0.34,0.36,211
2/26/2011,15,0.36,0.4,165
2/26/2011,16,0.36,0.46,171
2/26/2011,17,0.36,0.43,183
2/26/2011,18,0.34,0.46,137
2/26/2011,19,0.32,0.49,94
2/26/2011,20,0.3,0.56,68
2/26/2011,21,0.28,0.65,68
2/26/2011,22,0.28,0.75,46
2/26/2011,23,0.28,0.75,34
2/27/2011,0,0.26,0.87,34
2/27/2011,1,0.26,0.87,37
2/27/2011,2,0.26,0.87,22
2/27/2011,3,0.26,0.87,11
2/27/2011,4,0.24,0.87,2
2/27/2011,6,0.24,0.87,3
2/27/2011,7,0.24,0.87,14
2/27/2011,8,0.26,0.87,35
2/27/2011,9,0.28,0.87,59
2/27/2011,10,0.3,0.81,103
2/27/2011,11,0.36,0.62,125
2/27/2011,12,0.4,0.54,193
2/27/2011,13,0.42,0.47,259
2/27/2011,14,0.44,0.47,282
2/27/2011,15,0.46,0.44,261
2/27/2011,16,0.48,0.44,268
2/27/2011,17,0.42,0.54,187
2/27/2011,18,0.4,0.54,127
2/27/2011,19,0.4,0.54,102
2/27/2011,20,0.4,0.54,81
2/27/2011,21,0.38,0.62,69
2/27/2011,22,0.38,0.62,69
2/27/2011,23,0.36,0.62,59
2/28/2011,0,0.36,0.66,30
2/28/2011,1,0.34,0.87,8
2/28/2011,3,0.32,0.93,1
2/28/2011,5,0.34,0.93,5
2/28/2011,6,0.34,0.96,28
2/28/2011,7,0.36,0.93,92
2/28/2011,8,0.34,0.93,255
2/28/2011,9,0.42,0.82,142
2/28/2011,10,0.52,0.72,92
2/28/2011,11,0.56,0.64,87
2/28/2011,12,0.56,0.64,36
2/28/2011,13,0.46,0.94,32
2/28/2011,14,0.42,1,25
2/28/2011,15,0.42,1,35
2/28/2011,16,0.42,1,42
2/28/2011,17,0.4,1,79
2/28/2011,18,0.46,0.94,131
2/28/2011,19,0.44,0.88,80
2/28/2011,20,0.44,0.88,45
2/28/2011,21,0.38,0.87,80
2/28/2011,22,0.34,0.93,76
2/28/2011,23,0.32,0.81,45
3/1/2011,0,0.3,0.7,7
3/1/2011,1,0.26,0.7,3
3/1/2011,2,0.24,0.65,4
3/1/2011,3,0.22,0.69,2
3/1/2011,4,0.22,0.69,1
3/1/2011,5,0.2,0.64,2
3/1/2011,6,0.2,0.59,46
3/1/2011,7,0.2,0.59,107
3/1/2011,8,0.2,0.59,214
3/1/2011,9,0.22,0.55,124
3/1/2011,10,0.24,0.52,68
3/1/2011,11,0.28,0.45,56
3/1/2011,12,0.3,0.39,86
3/1/2011,13,0.32,0.39,78
3/1/2011,14,0.32,0.36,79
3/1/2011,15,0.34,0.34,64
3/1/2011,16,0.34,0.34,102
3/1/2011,17,0.34,0.34,242
3/1/2011,18,0.32,0.39,224
3/1/2011,19,0.3,0.49,119
3/1/2011,20,0.3,0.61,88
3/1/2011,21,0.26,0.56,63
3/1/2011,22,0.24,0.62,47
3/1/2011,23,0.24,0.65,25
3/2/2011,0,0.22,0.69,8
3/2/2011,1,0.22,0.69,4
3/2/2011,2,0.22,0.69,2
3/2/2011,3,0.22,0.69,4
3/2/2011,4,0.2,0.75,1
3/2/2011,5,0.22,0.69,5
3/2/2011,6,0.22,0.55,40
3/2/2011,7,0.22,0.64,110
3/2/2011,8,0.24,0.65,256
3/2/2011,9,0.28,0.56,148
3/2/2011,10,0.32,0.49,76
3/2/2011,11,0.34,0.53,73
3/2/2011,12,0.4,0.43,82
3/2/2011,13,0.5,0.25,125
3/2/2011,14,0.52,0.23,96
3/2/2011,15,0.54,0.19,110
3/2/2011,16,0.54,0.19,139
3/2/2011,17,0.5,0.23,268
3/2/2011,18,0.46,0.23,201
3/2/2011,19,0.4,0.28,150
3/2/2011,20,0.36,0.29,95
3/2/2011,21,0.34,0.29,71
3/2/2011,22,0.3,0.26,48
3/2/2011,23,0.26,0.3,22
3/3/2011,0,0.24,0.3,13
3/3/2011,1,0.24,0.3,1
3/3/2011,2,0.2,0.27,3
3/3/2011,3,0.2,0.27,1
3/3/2011,4,0.16,0.31,1
3/3/2011,5,0.14,0.33,8
3/3/2011,6,0.14,0.33,35
3/3/2011,7,0.12,0.42,111
3/3/2011,8,0.14,0.39,220
3/3/2011,9,0.16,0.37,145
3/3/2011,10,0.18,0.29,56
3/3/2011,11,0.2,0.29,50
3/3/2011,12,0.22,0.25,72
3/3/2011,13,0.22,0.25,80
3/3/2011,14,0.24,0.21,78
3/3/2011,15,0.24,0.23,68
3/3/2011,16,0.26,0.23,71
3/3/2011,17,0.26,0.22,202
3/3/2011,18,0.24,0.35,167
3/3/2011,19,0.2,0.4,106
3/3/2011,20,0.2,0.4,70
3/3/2011,21,0.18,0.4,51
3/3/2011,22,0.2,0.4,53
3/3/2011,23,0.18,0.43,23
3/4/2011,0,0.2,0.55,12
3/4/2011,1,0.18,0.64,4
3/4/2011,2,0.18,0.64,2
3/4/2011,3,0.18,0.74,1
3/4/2011,4,0.18,0.74,1
3/4/2011,5,0.16,0.74,7
3/4/2011,6,0.16,0.74,29
3/4/2011,7,0.16,0.8,83
3/4/2011,8,0.18,0.74,228
3/4/2011,9,0.22,0.6,150
3/4/2011,10,0.24,0.6,66
3/4/2011,11,0.28,0.52,89
3/4/2011,12,0.32,0.43,97
3/4/2011,13,0.34,0.42,87
3/4/2011,14,0.36,0.4,95
3/4/2011,15,0.36,0.4,106
3/4/2011,16,0.36,0.46,118
3/4/2011,17,0.36,0.5,228
3/4/2011,18,0.34,0.53,187
3/4/2011,19,0.32,0.61,107
3/4/2011,20,0.3,0.7,87
3/4/2011,21,0.3,0.7,70
3/4/2011,22,0.3,0.7,44
3/4/2011,23,0.3,0.75,46
3/5/2011,0,0.28,0.81,19
3/5/2011,1,0.3,0.81,25
3/5/2011,2,0.3,0.87,20
3/5/2011,3,0.3,0.87,2
3/5/2011,4,0.3,0.93,1
3/5/2011,5,0.3,1,3
3/5/2011,6,0.3,1,4
3/5/2011,7,0.3,1,15
3/5/2011,8,0.3,1,45
3/5/2011,9,0.32,0.93,63
3/5/2011,10,0.34,0.93,103
3/5/2011,11,0.4,0.76,159
3/5/2011,12,0.44,0.67,167
3/5/2011,13,0.46,0.67,190
3/5/2011,14,0.48,0.59,198
3/5/2011,15,0.46,0.63,205
3/5/2011,16,0.48,0.59,204
3/5/2011,17,0.48,0.59,164
3/5/2011,18,0.48,0.59,152
3/5/2011,19,0.46,0.67,89
3/5/2011,20,0.44,0.77,70
3/5/2011,21,0.44,0.72,72
3/5/2011,22,0.42,0.77,63
3/5/2011,23,0.44,0.77,44
3/6/2011,0,0.42,0.77,52
3/6/2011,1,0.42,0.77,39
3/6/2011,2,0.4,0.82,32
3/6/2011,3,0.42,0.82,11
3/6/2011,4,0.42,0.88,3
3/6/2011,6,0.42,0.94,2
3/6/2011,7,0.42,1,5
3/6/2011,8,0.4,1,9
3/6/2011,9,0.42,1,22
3/6/2011,10,0.42,1,31
3/6/2011,11,0.42,1,62
3/6/2011,12,0.46,0.94,79
3/6/2011,13,0.46,0.94,105
3/6/2011,14,0.44,1,39
3/6/2011,15,0.44,1,7
3/6/2011,16,0.36,1,11
3/6/2011,17,0.34,1,25
