instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime
277,20110112,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,2011011223
278,20110113,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,201101130
279,20110113,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,201101131
280,20110113,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,201101132
281,20110113,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,201101133
282,20110113,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,201101134
283,20110113,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,201101135
284,20110113,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,201101136
285,20110113,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,201101137
286,20110113,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,201101138
287,20110113,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,201101139
288,20110113,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,2011011310
289,20110113,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,2011011311
290,20110113,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,2011011312
291,20110113,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,2011011313
292,20110113,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,2011011314
293,20110113,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,2011011315
294,20110113,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,2011011316
295,20110113,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,2011011317
296,20110113,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,2011011318
297,20110113,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,2011011319
298,20110113,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,2011011320
299,20110113,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,2011011321
300,20110113,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,2011011322
301,20110113,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,2011011323
302,20110114,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,201101140
303,20110114,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,201101141
304,20110114,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,201101142
305,20110114,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,201101143
306,20110114,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,201101145
307,20110114,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0,0,17,17,201101146
308,20110114,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,201101147
309,20110114,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0,2,156,158,201101148
310,20110114,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,201101149
311,20110114,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,2011011410
312,20110114,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,2011011411
313,20110114,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,2011011412
314,20110114,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,2011011413
315,20110114,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,2011011414
316,20110114,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,2011011415
317,20110114,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,2011011416
318,20110114,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,2011011417
319,20110114,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0,5,134,139,2011011418
320,20110114,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,2011011419
321,20110114,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0,0,68,68,2011011420
322,20110114,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0,4,48,52,2011011421
323,20110114,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0,2,34,36,2011011422
324,20110114,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0,1,26,27,2011011423
325,20110115,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0,3,25,28,201101150
326,20110115,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,201101151
327,20110115,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,201101152
328,20110115,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,1,7,8,201101153
329,20110115,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0,0,5,5,201101154
330,20110115,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0,0,1,1,201101155
331,20110115,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,201101156
332,20110115,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0,1,9,10,201101157
333,20110115,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,201101158
334,20110115,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,201101159
335,20110115,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,2011011510
336,20110115,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,2011011511
337,20110115,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,2011011512
338,20110115,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,2011011513
339,20110115,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,2011011514
340,20110115,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,2011011515
341,20110115,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,2011011516
342,20110115,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,2011011517
343,20110115,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,2011011518
344,20110115,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,2011011519
345,20110115,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,2011011520
346,20110115,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,2011011521
347,20110115,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,2011011522
348,20110115,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,2011011523
349,20110116,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0,6,33,39,201101160
350,20110116,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,201101161
351,20110116,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,201101162
352,20110116,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0,9,6,15,201101163
353,20110116,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,201101164
354,20110116,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,201101165
355,20110116,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,201101166
356,20110116,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,201101167
357,20110116,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,201101168
358,20110116,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,201101169
359,20110116,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,2011011610
360,20110116,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,2011011611
361,20110116,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,2011011612
362,20110116,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,2011011613
363,20110116,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91,2011011614
364,20110116,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113,2011011615
365,20110116,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99,2011011616
366,20110116,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105,2011011617
367,20110116,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67,2011011618
368,20110116,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61,2011011619
369,20110116,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57,2011011620
370,20110116,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28,2011011621
371,20110116,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21,2011011622
372,20110116,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18,2011011623
373,20110117,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17,201101170
374,20110117,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16,201101171
375,20110117,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8,201101172
376,20110117,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2,201101173
377,20110117,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3,201101174
378,20110117,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1,201101175
379,20110117,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5,201101176
380,20110117,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13,201101177
381,20110117,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33,201101178
382,20110117,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47,201101179
383,20110117,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57,2011011710
384,20110117,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64,2011011711
385,20110117,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80,2011011712
386,20110117,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93,2011011713
387,20110117,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86,2011011714
388,20110117,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93,2011011715
389,20110117,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82,2011011716
390,20110117,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71,2011011717
391,20110117,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92,2011011718
392,20110117,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60,2011011719
393,20110117,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33,2011011720
394,20110117,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27,2011011721
395,20110117,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13,2011011722
396,20110117,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4,2011011723
397,20110118,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3,2011011812
398,20110118,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22,2011011813
399,20110118,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28,2011011814
400,20110118,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35,2011011815
401,20110118,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61,2011011816
402,20110118,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125,2011011817
403,20110118,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133,2011011818
404,20110118,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99,2011011819
405,20110118,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0,0,83,83,2011011820
406,20110118,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41,2011011821
407,20110118,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33,2011011822
408,20110118,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0,1,19,20,2011011823
409,20110119,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0,0,3,3,201101190
410,20110119,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7,201101191
411,20110119,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3,201101192
412,20110119,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2,201101194
413,20110119,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7,201101195
414,20110119,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32,201101196
415,20110119,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90,201101197
416,20110119,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197,201101198
417,20110119,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109,201101199
418,20110119,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47,2011011910
419,20110119,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52,2011011911
420,20110119,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70,2011011912
421,20110119,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78,2011011913
422,20110119,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75,2011011914
423,20110119,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82,2011011915
424,20110119,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104,2011011916
425,20110119,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197,2011011917
426,20110119,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161,2011011918
427,20110119,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112,2011011919
428,20110119,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76,2011011920
429,20110119,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59,2011011921
430,20110119,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59,2011011922
431,20110119,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28,2011011923
432,20110120,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13,201101200
433,20110120,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0,2,3,5,201101201
434,20110120,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0,0,2,2,201101202
435,20110120,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,201101203
436,20110120,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1,201101204
437,20110120,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6,201101205
438,20110120,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35,201101206
439,20110120,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101,201101207
440,20110120,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249,201101208
441,20110120,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143,201101209
442,20110120,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57,2011012010
443,20110120,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68,2011012011
444,20110120,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0,7,77,84,2011012012
445,20110120,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98,2011012013
446,20110120,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81,2011012014
447,20110120,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70,2011012015
448,20110120,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91,2011012016
449,20110120,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215,2011012017
450,20110120,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185,2011012018
451,20110120,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152,2011012019
452,20110120,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126,2011012020
453,20110120,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57,2011012021
454,20110120,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56,2011012022
455,20110120,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31,2011012023
456,20110121,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21,201101210
457,20110121,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6,201101211
458,20110121,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2,201101212
459,20110121,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1,201101213
460,20110121,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1,201101214
461,20110121,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5,201101215
462,20110121,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27,201101216
463,20110121,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68,201101217
464,20110121,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217,201101218
465,20110121,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166,201101219
466,20110121,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63,2011012110
467,20110121,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59,2011012111
468,20110121,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78,2011012112
469,20110121,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73,2011012113
470,20110121,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62,2011012114
471,20110121,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65,2011012115
472,20110121,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97,2011012116
473,20110121,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161,2011012117
474,20110121,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120,2011012118
475,20110121,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96,2011012119
476,20110121,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53,2011012120
477,20110121,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41,2011012121
478,20110121,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34,2011012122
479,20110121,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27,2011012123
480,20110122,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13,201101220
481,20110122,1,0,1,1,0,6,0,2,0.04,0,0.41,0.3881,3,9,12,201101221
482,20110122,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11,201101222
483,20110122,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7,201101223
484,20110122,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,3,201101224
485,20110122,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,2,201101226
486,20110122,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8,201101227
487,20110122,1,0,1,8,0,6,0,1,0.02,0,0.44,0.3284,1,26,27,201101228
488,20110122,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,40,201101229
489,20110122,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,53,2011012210
490,20110122,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,63,2011012211
491,20110122,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,70,2011012212
492,20110122,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,12,72,84,2011012213
493,20110122,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,75,2011012214
494,20110122,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0,10,93,103,2011012215
495,20110122,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,11,72,83,2011012216
496,20110122,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0,8,59,67,2011012217
497,20110122,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,0,54,54,2011012218
498,20110122,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,59,2011012219
499,20110122,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,45,2011012220
500,20110122,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39,2011012221
501,20110122,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0,7,23,30,2011012222
502,20110122,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,33,2011012223
503,20110123,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,22,201101230
504,20110123,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,13,201101231
505,20110123,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,18,201101232
506,20110123,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,5,201101233
507,20110123,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,3,201101235
508,20110123,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,1,201101236
509,20110123,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,2,201101237
510,20110123,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,19,201101238
511,20110123,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28,201101239
512,20110123,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,58,2011012310
513,20110123,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,99,2011012311
514,20110123,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,116,2011012312
515,20110123,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87,2011012313
516,20110123,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,110,2011012314
517,20110123,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,77,2011012315
518,20110123,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,65,2011012316
519,20110123,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55,2011012317
520,20110123,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,49,2011012318
521,20110123,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,50,2011012319
522,20110123,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,35,2011012320
523,20110123,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,5,20,25,2011012321
524,20110123,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,5,23,28,2011012322
525,20110123,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,21,2011012323
526,20110124,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7,201101240
527,20110124,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,0,1,1,201101241
528,20110124,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1,201101243
529,20110124,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,1,201101244
530,20110124,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,5,201101245
531,20110124,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,15,201101246
532,20110124,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0,5,79,84,201101247
533,20110124,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0,6,171,177,201101248
534,20110124,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0,4,98,102,201101249
535,20110124,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0,6,34,40,2011012410
536,20110124,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,46,2011012411
537,20110124,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,11,52,63,2011012412
538,20110124,1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,60,2011012413
539,20110124,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45,2011012414
540,20110124,1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,57,2011012415
541,20110124,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,70,2011012416
542,20110124,1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,184,2011012417
543,20110124,1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,8,145,153,2011012418
544,20110124,1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,106,2011012419
545,20110124,1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,1,80,81,2011012420
546,20110124,1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,59,2011012421
547,20110124,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35,2011012422
548,20110124,1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,24,2011012423
549,20110125,1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,9,201101250
550,20110125,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5,201101251
551,20110125,1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,2,201101252
552,20110125,1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,1,201101254
553,20110125,1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,9,201101255
554,20110125,1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,36,201101256
